data_inicio_atividade,cidade,uf,quantidade
2023-09,TIMOTEO,MG,1
2023-09,TOME-ACU,PA,1
2023-09,TUPANCIRETA,RS,1
2003-03,PORTO VELHO,RO,1
2023-09,UBATUBA,SP,1
2023-09,UBERABA,MG,1
2003-04,RECIFE,PE,1
2023-09,UNIAO DA VITORIA,PR,1
2023-09,VALENCA,BA,1
2023-09,VARZEA DA PALMA,MG,1
2023-09,VARZEA GRANDE,MT,1
2023-09,VEREDA,BA,1
2023-09,VIGIA,PA,1
2023-09,VITORIA DA CONQUISTA,BA,1
2023-09,VOLTA REDONDA,RJ,1
2003-04,RIO NEGRO,PR,1
2023-10,AGUAS LINDAS DE GOIAS,GO,1
2023-10,ALFENAS,MG,1
2023-10,APARECIDA DE GOIANIA,GO,1
2023-10,ARACAJU,SE,1
2003-05,BELO HORIZONTE,MG,1
2023-10,ARRAIAL DO CABO,RJ,1
2023-10,ARROIO DOS RATOS,RS,1
2023-10,BARRA DO RIBEIRO,RS,1
2023-10,BARRA DOS COQUEIROS,SE,1
2023-10,BARRO ALTO,GO,1
2003-05,CARINHANHA,BA,1
2023-10,BELA CRUZ,CE,1
2003-05,CONTAGEM,MG,1
2023-10,BETIM,MG,1
2003-05,MONTENEGRO,RS,1
2023-10,BOA ESPERANCA,MG,1
2003-05,RIO DE JANEIRO,RJ,1
2023-10,BOMBINHAS,SC,1
2023-10,BONFIM,MG,1
2023-10,BRASILEIA,AC,1
2023-10,BRASILIA,DF,1
2003-05,SOROCABA,SP,1
2023-10,BRUSQUE,SC,1
2023-10,CABEDELO,PB,1
2023-10,CABO FRIO,RJ,1
2023-10,CACAPAVA,SP,1
2023-10,CACHOEIRA DE MINAS,MG,1
2023-10,CACHOEIRA DOURADA,GO,1
2023-10,CACHOEIRINHA,RS,1
2023-10,CAMACARI,BA,1
2023-10,CAMARGO,RS,1
2023-10,CAMBE,PR,1
2003-06,ARARAS,SP,1
2023-10,CAMPO LARGO,PR,1
2023-10,CAMPOS BELOS,GO,1
2003-06,FRAIBURGO,SC,1
2023-10,CARIACICA,ES,1
2023-10,CASCAVEL,PR,1
2023-10,CASTRO,PR,1
2023-10,CAUCAIA,CE,1
2023-10,CHARQUEADAS,RS,1
2023-10,CHOPINZINHO,PR,1
2023-10,COLORADO DO OESTE,RO,1
2023-10,COMODORO,MT,1
2023-10,CONGONHAS,MG,1
2023-10,CORRENTINA,BA,1
2023-10,COTIA,SP,1
2003-07,CURITIBA,PR,1
2003-07,FEIRA DE SANTANA,BA,1
2023-10,DIADEMA,SP,1
2023-10,DUQUE DE CAXIAS,RJ,1
2023-10,ESTRELA,RS,1
2023-10,EUNAPOLIS,BA,1
2023-10,EXTREMA,MG,1
2023-10,EXTREMOZ,RN,1
2023-10,FATIMA,BA,1
2023-10,FAZENDA NOVA,GO,1
2023-10,FORMOSA,GO,1
2023-10,FORMOSA DO RIO PRETO,BA,1
2003-07,PATOS DE MINAS,MG,1
2023-10,FOZ DO IGUACU,PR,1
2003-07,SAO FRANCISCO DO SUL,SC,1
2023-10,GOVERNADOR VALADARES,MG,1
2023-10,GUAIRACA,PR,1
2023-10,GUAJARA-MIRIM,RO,1
2023-10,GUAPE,MG,1
2023-10,GUARAPARI,ES,1
2003-09,PORCIUNCULA,RJ,1
2023-10,IBIPORA,PR,1
2023-10,IGUAPE,SP,1
2023-10,ILHA COMPRIDA,SP,1
2023-10,ILHEUS,BA,1
2023-10,IMPERATRIZ,MA,1
2023-10,ITABERAI,GO,1
2023-10,ITAJAI,SC,1
2023-10,ITAMOGI,MG,1
2023-10,ITAPEVI,SP,1
2023-10,ITAPISSUMA,PE,1
2023-10,ITAQUAQUECETUBA,SP,1
2023-10,ITARARE,SP,1
2003-09,RINOPOLIS,SP,1
2023-10,ITUVERAVA,SP,1
2003-09,TIJUCAS DO SUL,PR,1
2023-10,JABOTI,PR,1
2003-10,BOFETE,SP,1
2023-10,JANUARIA,MG,1
2003-10,GOIANIA,GO,1
2023-10,JOAO PINHEIRO,MG,1
2003-10,JUNDIAI,SP,1
2003-10,SAO PAULO,SP,1
2023-10,JUNDIAI,SP,1
2023-10,LAGOA DA PRATA,MG,1
2023-10,LAMBARI,MG,1
2023-10,LUCELIA,SP,1
2023-10,MACAE,RJ,1
2003-11,ARARIPE,CE,1
2023-10,MANACAPURU,AM,1
2003-11,TRES LAGOAS,MS,1
2023-10,MARICA,RJ,1
2023-10,MARILIA,SP,1
2023-10,MERCES,MG,1
2003-12,SAO PAULO,SP,1
2003-12,UBERLANDIA,MG,1
2023-10,MONTE BELO DO SUL,RS,1
2023-10,MONTENEGRO,RS,1
2023-10,MORRO DO PILAR,MG,1
2023-10,MOSSORO,RN,1
2023-10,MUCURI,BA,1
2023-10,NATAL,RN,1
2023-10,NAVEGANTES,SC,1
2023-10,NOVA FRIBURGO,RJ,1
2023-10,NOVA OLIMPIA,MT,1
2023-10,NOVA VENECIA,ES,1
2023-10,OLINDA,PE,1
2023-10,PALHOCA,SC,1
2023-10,PALMEIRA DAS MISSOES,RS,1
2023-10,PALMITOS,SC,1
2023-10,PARAGOMINAS,PA,1
2023-10,PARAUAPEBAS,PA,1
2023-10,PARINTINS,AM,1
2023-10,PARNAIBA,PI,1
2023-10,PEDREGULHO,SP,1
2023-10,PELOTAS,RS,1
2023-10,PENHA,SC,1
2023-10,PINTO BANDEIRA,RS,1
2023-10,PIO IX,PI,1
2004-01,GOIANIA,GO,1
2023-10,PIRAPORA DO BOM JESUS,SP,1
2023-10,PIRAQUARA,PR,1
2023-10,PONTA GROSSA,PR,1
2023-10,PONTAL DO ARAGUAIA,MT,1
2023-10,PONTE NOVA,MG,1
2004-01,SANTO ANDRE,SP,1
2023-10,POUSO ALEGRE,MG,1
2023-10,QUEIMADOS,RJ,1
2004-02,LONDRINA,PR,1
2023-10,RIBEIRAO PRETO,SP,1
2023-10,RINOPOLIS,SP,1
2023-10,RIO ACIMA,MG,1
2004-02,MINEIROS,GO,1
2023-10,RIO CLARO,SP,1
2004-03,JAU,SP,1
2023-10,RIO LARGO,AL,1
2023-10,RONDONOPOLIS,MT,1
2004-03,MACATUBA,SP,1
2004-03,SAO PAULO,SP,1
2023-10,SANTA RITA,MA,1
2023-10,SANTANA,AP,1
2004-04,SAO JOSE DO RIO PRETO,SP,1
2023-10,SANTO ANDRE,SP,1
2023-10,SANTO ANTONIO DA PATRULHA,RS,1
2023-10,SANTO ESTEVAO,BA,1
2004-05,GARIBALDI,RS,1
2004-05,MARATAIZES,ES,1
2023-10,SAO CAETANO DO SUL,SP,1
2023-10,SAO GONCALO,RJ,1
2023-10,SAO GONCALO DO AMARANTE,RN,1
2004-05,SAO VICENTE,SP,1
2023-10,SAO JOSE DO RIO PRETO,SP,1
2023-10,SAO JOSE DOS CAMPOS,SP,1
2004-06,SAO PAULO,SP,1
2023-10,SAO MANUEL,SP,1
2023-10,SAO MIGUEL DOS CAMPOS,AL,1
2004-06,URAI,PR,1
2023-10,SAO SEBASTIAO DO CAI,RS,1
2004-07,PIRES DO RIO,GO,1
2023-10,SAPEZAL,MT,1
2023-10,SAPUCAIA DO SUL,RS,1
2023-10,SCHROEDER,SC,1
2023-10,SERRA,ES,1
2023-10,SERRA DOURADA,BA,1
2023-10,SERRANOPOLIS,GO,1
2023-10,SINOP,MT,1
2023-10,SOBRAL,CE,1
2023-10,SOROCABA,SP,1
2023-10,SUZANO,SP,1
2023-10,TERESINA,PI,1
2023-10,TIMOTEO,MG,1
2023-10,TURURU,CE,1
2023-10,UBATUBA,SP,1
2023-10,UBERABA,MG,1
2004-08,ALTO ARAGUAIA,MT,1
2023-10,VALENCA,RJ,1
2023-10,VALINHOS,SP,1
2023-10,VARZEA PAULISTA,SP,1
2023-10,VIANA,ES,1
2023-10,VILA VELHA,ES,1
2004-08,ARACAJU,SE,1
2023-11,ALUMINIO,SP,1
2023-11,AMERICANA,SP,1
2023-11,ARACAJU,SE,1
2023-11,ARAPONGAS,PR,1
2023-11,ARMACAO DOS BUZIOS,RJ,1
2023-11,ARTUR NOGUEIRA,SP,1
2023-11,BARRA DE SAO MIGUEL,AL,1
2023-11,BARRA DO BUGRES,MT,1
2023-11,BARUERI,SP,1
2023-11,BELFORD ROXO,RJ,1
2004-08,ASTORGA,PR,1
2023-11,BERTIOGA,SP,1
2023-11,BOM JARDIM,RJ,1
2004-08,CURITIBA,PR,1
2004-08,PASSO FUNDO,RS,1
2004-08,RIO DE JANEIRO,RJ,1
2023-11,BRUSQUE,SC,1
2004-08,SAO JOSE DOS CAMPOS,SP,1
2023-11,CABO FRIO,RJ,1
2023-11,CACHOEIRINHA,RS,1
2023-11,CACHOEIRO DE ITAPEMIRIM,ES,1
2023-11,CAIAPONIA,GO,1
2023-11,CAMETA,PA,1
2023-11,CAMPINA GRANDE DO SUL,PR,1
2023-11,CAMPO GRANDE,MS,1
2023-11,CARAGUATATUBA,SP,1
2023-11,CARIACICA,ES,1
2023-11,CARPINA,PE,1
2023-11,CAUCAIA,CE,1
2023-11,CAXIAS,MA,1
2023-11,CAXIAS DO SUL,RS,1
2023-11,CHAVANTES,SP,1
2023-11,CONFINS,MG,1
2004-09,PALMEIRA,PR,1
2023-11,CORONEL JOAO SA,BA,1
2004-09,TERESINA,PI,1
2023-11,CURITIBA,PR,1
2023-11,CURVELO,MG,1
2023-11,DUQUE DE CAXIAS,RJ,1
2004-10,BELO HORIZONTE,MG,1
2023-11,ESPERANTINA,TO,1
2023-11,ESPIRITO SANTO DO PINHAL,SP,1
2023-11,ESPLANADA,BA,1
2004-10,MARICA,RJ,1
2023-11,FORMOSA,GO,1
2004-10,MIGUELOPOLIS,SP,1
2023-11,GARCA,SP,1
2004-10,SANTOS,SP,1
2023-11,GOIOERE,PR,1
2023-11,GUARAI,TO,1
2023-11,GUARAMIRANGA,CE,1
2004-10,TERESINA,PI,1
2023-11,GUIDOVAL,MG,1
2023-11,IBIUNA,SP,1
2023-11,ILHEUS,BA,1
2023-11,IMPERATRIZ,MA,1
2023-11,INDAIATUBA,SP,1
2023-11,ITABUNA,BA,1
2023-11,ITAITINGA,CE,1
2023-11,ITAPEMA,SC,1
2023-11,ITAPEVI,SP,1
2023-11,ITUPEVA,SP,1
2023-11,JABOATAO DOS GUARARAPES,PE,1
2023-11,JANUARIA,MG,1
2023-11,JUINA,MT,1
2023-11,LAGES,SC,1
2023-11,LAGOA DA PRATA,MG,1
2023-11,LAGOA SANTA,MG,1
2023-11,LAGUNA,SC,1
2023-11,LUCAS DO RIO VERDE,MT,1
2023-11,MACAPA,AP,1
2023-11,MACEIO,AL,1
2023-11,MAGE,RJ,1
2004-11,SAO PAULO,SP,1
2023-11,MARAU,BA,1
2023-11,MARILIA,SP,1
2023-11,MENDES,RJ,1
2023-11,MONTES CLAROS,MG,1
2023-11,MONTIVIDIU DO NORTE,GO,1
2004-11,SARAPUI,SP,1
2023-11,NIQUELANDIA,GO,1
2023-11,NOVA BANDEIRANTES,MT,1
2004-12,SAO BERNARDO DO CAMPO,SP,1
2023-11,NOVA ODESSA,SP,1
2023-11,NOVA SERRANA,MG,1
2023-11,ORIENTE,SP,1
2023-11,OSASCO,SP,1
2023-11,PALMARES PAULISTA,SP,1
2023-11,PALMAS,TO,1
2023-11,PANORAMA,SP,1
2005-01,AURIFLAMA,SP,1
2023-11,PARAGUACU PAULISTA,SP,1
2023-11,PARAISO,SP,1
2023-11,PARANAGUA,PR,1
2023-11,PARNAIBA,PI,1
2023-11,PAULISTA,PE,1
2023-11,PAULO AFONSO,BA,1
2023-11,PELOTAS,RS,1
2023-11,PETROLANDIA,PE,1
2005-01,MATA DE SAO JOAO,BA,1
2023-11,PIRAPORA,MG,1
2023-11,POCINHOS,PB,1
2005-01,SAO JOSE DO RIO PARDO,SP,1
2005-03,CORONEL MACEDO,SP,1
2023-11,PORTO BELO,SC,1
2023-11,PORTO DE PEDRAS,AL,1
2023-11,PORTO SEGURO,BA,1
2023-11,POUSO ALEGRE,MG,1
2005-03,ITAITUBA,PA,1
2023-11,QUEDAS DO IGUACU,PR,1
2005-03,ROSARIO DO SUL,RS,1
2023-11,REGISTRO,SP,1
2023-11,RIBEIRAO PIRES,SP,1
2005-03,SAO PAULO,SP,1
2023-11,RIO VERDE,GO,1
2023-11,ROTEIRO,AL,1
2023-11,SABARA,MG,1
2023-11,SALVADOR,BA,1
2023-11,SANTA CRUZ CABRALIA,BA,1
2023-11,SANTA MARIA,RS,1
2023-11,SANTA RITA,PB,1
2023-11,SAO BENTO DO SUL,SC,1
2005-03,SOROCABA,SP,1
2023-11,SAO CARLOS,SP,1
2005-04,FORTALEZA,CE,1
2023-11,SAO JOAO BATISTA DO GLORIA,MG,1
2023-11,SAO JOAO DA LAGOA,MG,1
2005-04,ITAPEVA,MG,1
2023-11,SAO JOSE DA LAPA,MG,1
2005-04,NITEROI,RJ,1
2023-11,SAO JOSE DOS PINHAIS,PR,1
2023-11,SAO LEOPOLDO,RS,1
2005-04,RIO BONITO,RJ,1
2023-11,SAO LUIS DE MONTES BELOS,GO,1
2005-05,MANICORE,AM,1
2023-11,SAO SEBASTIAO,SP,1
2005-05,VILA VELHA,ES,1
2023-11,SAPIRANGA,RS,1
2023-11,SENADOR CANEDO,GO,1
2023-11,SILVANIA,GO,1
2023-11,SIQUEIRA CAMPOS,PR,1
2023-11,SOLEDADE,RS,1
2023-11,SUZANO,SP,1
2023-11,TANGUA,RJ,1
2023-11,TEOFILO OTONI,MG,1
2023-11,TERENOS,MS,1
2005-06,AREALVA,SP,1
2023-11,TRES LAGOAS,MS,1
2023-11,TRES PASSOS,RS,1
2023-11,TUBARAO,SC,1
2023-11,TUPASSI,PR,1
2023-11,UBATUBA,SP,1
2023-11,UBERLANDIA,MG,1
2023-11,VARZEA GRANDE,MT,1
2023-11,VILA VELHA,ES,1
2023-11,VOLTA REDONDA,RJ,1
2023-11,VOTORANTIM,SP,1
2023-12,AGUAS LINDAS DE GOIAS,GO,1
2023-12,ANAPOLIS,GO,1
2023-12,ANASTACIO,MS,1
2023-12,ANTONINA,PR,1
2023-12,ARACAJU,SE,1
2023-12,ARACATUBA,SP,1
2023-12,ARACRUZ,ES,1
2023-12,ARAXA,MG,1
2023-12,ARIQUEMES,RO,1
2023-12,ARROIO DO SAL,RS,1
2023-12,BARRA MANSA,RJ,1
2023-12,BELA CRUZ,CE,1
2023-12,BELO HORIZONTE,MG,1
2023-12,BLUMENAU,SC,1
2023-12,BRASILIA,DF,1
2023-12,BRUMADINHO,MG,1
2023-12,BRUSQUE,SC,1
2023-12,CAIRU,BA,1
2023-12,CAMBE,PR,1
2023-12,CAMPINAS,SP,1
2023-12,CAMPO BELO,MG,1
2023-12,CANOINHAS,SC,1
2023-12,CANTAGALO,RJ,1
2005-06,BARRA BONITA,SP,1
2023-12,CAXIAS DO SUL,RS,1
2023-12,CIDADE OCIDENTAL,GO,1
2023-12,CONCEICAO DA BARRA,ES,1
2005-06,BOTUCATU,SP,1
2023-12,CONTAGEM,MG,1
2005-06,BRASILIA,DF,1
2023-12,DORES DO RIO PRETO,ES,1
2023-12,EXTREMA,MG,1
2023-12,EXTREMOZ,RN,1
2023-12,FEIRA DE SANTANA,BA,1
2023-12,FERNANDOPOLIS,SP,1
2005-06,CARUARU,PE,1
2023-12,FORMOSA,GO,1
2005-06,CHAPECO,SC,1
2023-12,FRANCA,SP,1
2023-12,FRANCISCO MORATO,SP,1
2023-12,GARANHUNS,PE,1
2023-12,GAROPABA,SC,1
2023-12,GOIANIA,GO,1
2023-12,GOVERNADOR LINDENBERG,ES,1
2023-12,GUARAPARI,ES,1
2005-06,GUAXUPE,MG,1
2023-12,IMBITUBA,SC,1
2023-12,INACIO MARTINS,PR,1
2023-12,IRAPURU,SP,1
2023-12,ITAPETININGA,SP,1
2023-12,ITAPEVI,SP,1
2023-12,ITAPIRA,SP,1
2023-12,JABOATAO DOS GUARARAPES,PE,1
2023-12,JACAREACANGA,PA,1
2023-12,JACAREI,SP,1
2023-12,JOAO PESSOA,PB,1
2023-12,LAJINHA,MG,1
2023-12,LIMEIRA,SP,1
2023-12,LONDRINA,PR,1
2023-12,LOUVEIRA,SP,1
2023-12,MACAPA,AP,1
2023-12,MANACAPURU,AM,1
2005-06,MAIRIPORA,SP,1
2023-12,MANTENA,MG,1
2023-12,MARABA,PA,1
2023-12,MAUA,SP,1
2023-12,MONDAI,SC,1
2023-12,MONGAGUA,SP,1
2005-06,PARAGUACU PAULISTA,SP,1
2023-12,MOSSORO,RN,1
2005-07,ESTEIO,RS,1
2023-12,NOVA FRIBURGO,RJ,1
2005-07,FORTALEZA,CE,1
2005-07,PARNAIBA,PI,1
2023-12,PACAJUS,CE,1
2023-12,PALHOCA,SC,1
2023-12,PARAGUACU,MG,1
2023-12,PARAISO DO TOCANTINS,TO,1
2023-12,PARAOPEBA,MG,1
2023-12,PARINTINS,AM,1
2023-12,PASSA TEMPO,MG,1
2023-12,PEDRALVA,MG,1
2023-12,PELOTAS,RS,1
2023-12,PICOS,PI,1
2023-12,PIRIPIRI,PI,1
2023-12,PONTAL,SP,1
2005-07,SAO JOSE DO RIO PARDO,SP,1
2023-12,PRAIA GRANDE,SP,1
2005-07,UBATUBA,SP,1
2023-12,REMANSO,BA,1
2023-12,RIBEIRAO DAS NEVES,MG,1
2023-12,RIO BONITO,RJ,1
2023-12,RIO BRANCO,AC,1
2023-12,RIO DAS OSTRAS,RJ,1
2005-08,PINDAMONHANGABA,SP,1
2023-12,RIO GRANDE,RS,1
2023-12,SALVADOR,BA,1
2023-12,SANTA CRUZ CABRALIA,BA,1
2005-08,PRAIA GRANDE,SP,1
2023-12,SANTO ANDRE,SP,1
2005-08,SABARA,MG,1
2023-12,SAO CARLOS,SP,1
2023-12,SAO JOAO DA BOA VISTA,SP,1
2023-12,SAO JOAO DE MERITI,RJ,1
2023-12,SAO JOSE DOS CORDEIROS,PB,1
2005-08,SAO JOSE DO RIO PRETO,SP,1
2005-09,BARRA MANSA,RJ,1
2023-12,SAO PEDRO DA ALDEIA,RJ,1
2005-09,FLORIANOPOLIS,SC,1
2023-12,SERRA,ES,1
2023-12,SERTAOZINHO,SP,1
2023-12,SINOP,MT,1
2023-12,SUZANO,SP,1
2023-12,TAMBORIL,CE,1
2023-12,TAUBATE,SP,1
2023-12,UBA,MG,1
2023-12,UBAI,MG,1
2023-12,VALPARAISO DE GOIAS,GO,1
2005-09,SAO MANUEL,SP,1
2023-12,VIRGOLANDIA,MG,1
2005-10,CABO FRIO,RJ,1
2023-12,VOTORANTIM,SP,1
2024-01,ALMENARA,MG,1
2024-01,ALVORADA,RS,1
2024-01,AMERICANA,SP,1
2005-10,CURITIBA,PR,1
2005-11,ANDARAI,BA,1
2024-01,ARACAJU,SE,1
2024-01,ARARUAMA,RJ,1
2005-11,MANAUS,AM,1
2024-01,ARCOS,MG,1
2024-01,ARCOVERDE,PE,1
2024-01,AREIA,PB,1
2024-01,ARIQUEMES,RO,1
2024-01,ARUJA,SP,1
2024-01,ATALANTA,SC,1
2024-01,ATIBAIA,SP,1
2024-01,BALIZA,GO,1
2005-11,OURO FINO,MG,1
2024-01,BARAO DE MELGACO,MT,1
2024-01,BARRA DE SAO FRANCISCO,ES,1
2024-01,BARRA MANSA,RJ,1
2024-01,BAYEUX,PB,1
2024-01,BELA CRUZ,CE,1
2005-12,LIMA DUARTE,MG,1
2006-01,CURVELO,MG,1
2024-01,BETIM,MG,1
2024-01,BIRITIBA-MIRIM,SP,1
2024-01,BLUMENAU,SC,1
2024-01,BOA VISTA,RR,1
2024-01,BORBOREMA,SP,1
2024-01,BRAGANEY,PR,1
2006-02,CASTANHAL,PA,1
2024-01,CABO FRIO,RJ,1
2006-02,PONTAL,SP,1
2024-01,CAJARI,MA,1
2024-01,CAJURU,SP,1
2024-01,CAMPINA GRANDE DO SUL,PR,1
2006-03,CAMPINAS,SP,1
2024-01,CAMPOS DO JORDAO,SP,1
2006-03,JOAO PESSOA,PB,1
2024-01,CARAGUATATUBA,SP,1
2024-01,CARAPICUIBA,SP,1
2024-01,CASTRO,PR,1
2024-01,CHAPADA DO NORTE,MG,1
2006-04,ALUMINIO,SP,1
2024-01,COTIA,SP,1
2024-01,CRUZEIRO DO OESTE,PR,1
2006-04,CUIABA,MT,1
2006-04,LAMIM,MG,1
2024-01,DIAMANTE DO NORTE,PR,1
2024-01,DIAMANTINA,MG,1
2024-01,DIVINOPOLIS,MG,1
2024-01,DOMINGOS MARTINS,ES,1
2006-04,PEDRO OSORIO,RS,1
2024-01,ERECHIM,RS,1
2006-04,SAO JOSE DO RIO PRETO,SP,1
2024-01,EUNAPOLIS,BA,1
2024-01,FERNANDOPOLIS,SP,1
2024-01,FERRAZ DE VASCONCELOS,SP,1
2024-01,FLORIANOPOLIS,SC,1
2006-04,VASSOURAS,RJ,1
2024-01,FOZ DO IGUACU,PR,1
2024-01,FREDERICO WESTPHALEN,RS,1
2024-01,GARCA,SP,1
2024-01,GOIANESIA,GO,1
2006-05,CACHOEIRA DO SUL,RS,1
2006-06,AGRESTINA,PE,1
2024-01,GUANAMBI,BA,1
2024-01,GUANHAES,MG,1
2024-01,GUARACIABA DO NORTE,CE,1
2006-06,CONTAGEM,MG,1
2006-06,CRUZ DAS ALMAS,BA,1
2024-01,GUARULHOS,SP,1
2024-01,GUIA LOPES DA LAGUNA,MS,1
2024-01,IGUABA GRANDE,RJ,1
2024-01,ILHA DE ITAMARACA,PE,1
2024-01,ILHA SOLTEIRA,SP,1
2024-01,ILHEUS,BA,1
2024-01,IMPERATRIZ,MA,1
2024-01,IPUEIRAS,CE,1
2024-01,ITAGUARA,MG,1
2006-07,SALVADOR,BA,1
2024-01,ITANHAEM,SP,1
2024-01,JABOATAO DOS GUARARAPES,PE,1
2024-01,JACIARA,MT,1
2024-01,JACUTINGA,MG,1
2024-01,JAGUARE,ES,1
2024-01,JAMBEIRO,SP,1
2024-01,JARAGUA DO SUL,SC,1
2024-01,JIJOCA DE JERICOACOARA,CE,1
2024-01,JOAO PESSOA,PB,1
2024-01,JOAO PINHEIRO,MG,1
2024-01,JOINVILLE,SC,1
2024-01,JUAZEIRO DO NORTE,CE,1
2006-08,BARAO DE COCAIS,MG,1
2024-01,JUNDIAI,SP,1
2024-01,LAGUNA,SC,1
2024-01,LINHARES,ES,1
2024-01,LINS,SP,1
2024-01,LOANDA,PR,1
2006-08,SALVADOR,BA,1
2024-01,MACAE,RJ,1
2024-01,MAGE,RJ,1
2006-08,URUGUAIANA,RS,1
2024-01,MARATAIZES,ES,1
2024-01,MARECHAL DEODORO,AL,1
2024-01,MARILIA,SP,1
2006-09,BRASILIA,DF,1
2024-01,MARITUBA,PA,1
2024-01,MATA DE SAO JOAO,BA,1
2024-01,MAUA,SP,1
2024-01,MIRACEMA DO TOCANTINS,TO,1
2024-01,MOGI DAS CRUZES,SP,1
2024-01,MONTE ALEGRE,PA,1
2024-01,NATAL,RN,1
2024-01,NIQUELANDIA,GO,1
2024-01,NOSSA SENHORA DAS GRACAS,PR,1
2024-01,NOSSA SENHORA DO SOCORRO,SE,1
2006-09,ITUIUTABA,MG,1
2024-01,NOVA LIMA,MG,1
2024-01,NOVA OLIMPIA,PR,1
2006-09,SANTOS,SP,1
2024-01,PALHOCA,SC,1
2024-01,PALMITOS,SC,1
2024-01,PARA DE MINAS,MG,1
2024-01,PARAIBA DO SUL,RJ,1
2024-01,PARAISO,SP,1
2006-09,SAO PAULO,SP,1
2024-01,PAULA CANDIDO,MG,1
2024-01,PEDRAS DE MARIA DA CRUZ,MG,1
2024-01,PETROLINA,PE,1
2024-01,PIRACICABA,SP,1
2024-01,PIRAPETINGA,MG,1
2024-01,PIRAQUARA,PR,1
2024-01,PITANGA,PR,1
2024-01,PITANGUI,MG,1
2024-01,POCOS DE CALDAS,MG,1
2024-01,PORECATU,PR,1
2006-10,JUIZ DE FORA,MG,1
2024-01,PORTO RICO,PR,1
2024-01,PORTO SEGURO,BA,1
2006-10,OSASCO,SP,1
2024-01,QUIRINOPOLIS,GO,1
2006-10,RIO DE JANEIRO,RJ,1
2024-01,REGISTRO,SP,1
2024-01,RESENDE,RJ,1
2006-10,SAO PAULO,SP,1
2024-01,RIO DAS OSTRAS,RJ,1
2006-10,TRES LAGOAS,MS,1
2024-01,RIO VERDE,GO,1
2024-01,SALVADOR,BA,1
2024-01,SANTA CRUZ DO SUL,RS,1
2024-01,SANTA MARIA DO OESTE,PR,1
2024-01,SANTA RITA DO TRIVELATO,MT,1
2024-01,SANTANA DE PARNAIBA,SP,1
2006-11,BRASILIA,DF,1
2024-01,SAO BERNARDO DO CAMPO,SP,1
2024-01,SAO FRANCISCO DO CONDE,BA,1
2024-01,SAO GONCALO,RJ,1
2024-01,SAO JOAO DE MERITI,RJ,1
2006-11,CAMPOS NOVOS,SC,1
2024-01,SAO JOSE DE RIBAMAR,MA,1
2006-11,GARIBALDI,RS,1
2006-11,GUARAPUAVA,PR,1
2024-01,SAO JOSE DOS PINHAIS,PR,1
2006-11,MOGI MIRIM,SP,1
2006-11,XANGRI-LA,RS,1
2024-01,SAO PEDRO DE ALCANTARA,SC,1
2006-12,IGUATU,CE,1
2024-01,SAPEZAL,MT,1
2007-01,PARANAVAI,PR,1
2024-01,SERRA ALTA,SC,1
2024-01,SERRA AZUL,SP,1
2024-01,SERTANIA,PE,1
2007-01,VERANOPOLIS,RS,1
2024-01,SINOP,MT,1
2024-01,SOROCABA,SP,1
2024-01,TEIXEIRA DE FREITAS,BA,1
2024-01,TELEMACO BORBA,PR,1
2024-01,TEOFILO OTONI,MG,1
2007-02,BRASILIA,DF,1
2007-02,CURITIBA,PR,1
2024-01,TERRA BOA,PR,1
2024-01,UBATUBA,SP,1
2024-01,UBERABA,MG,1
2024-01,UBERLANDIA,MG,1
2024-01,VALENCA,BA,1
2007-02,FLORIANOPOLIS,SC,1
2024-01,VILA VELHA,ES,1
2024-01,VITORIA,ES,1
2007-02,VARGINHA,MG,1
2024-01,VOTORANTIM,SP,1
2024-02,ABAETE,MG,1
2024-02,ABRE CAMPO,MG,1
2024-02,ALAGOINHAS,BA,1
2024-02,ALMIRANTE TAMANDARE,PR,1
2024-02,ALVORADA,RS,1
2024-02,ALVORADA DE MINAS,MG,1
2024-02,AMARGOSA,BA,1
2007-03,CURITIBA,PR,1
2024-02,AQUIDAUANA,MS,1
2024-02,ARAPUTANGA,MT,1
2024-02,ARRAIAL DO CABO,RJ,1
2024-02,BARRA MANSA,RJ,1
2024-02,BARRETOS,SP,1
2024-02,BARUERI,SP,1
2024-02,BEBEDOURO,SP,1
2007-03,PORTO SEGURO,BA,1
2007-03,RIO DE JANEIRO,RJ,1
2024-02,BETIM,MG,1
2007-04,AMERICO DE CAMPOS,SP,1
2024-02,BOA VISTA,RR,1
2024-02,BODOQUENA,MS,1
2007-04,BARBACENA,MG,1
2007-04,BARRA MANSA,RJ,1
2024-02,BRODOWSKI,SP,1
2007-04,BELO HORIZONTE,MG,1
2024-02,CABREUVA,SP,1
2024-02,CACHOEIRO DE ITAPEMIRIM,ES,1
2024-02,CAJAMAR,SP,1
2024-02,CALDAS NOVAS,GO,1
2024-02,CAMBARA,PR,1
2024-02,CAMPO DO MEIO,MG,1
2024-02,CAMPO FORMOSO,BA,1
2007-04,CRISTINA,MG,1
2024-02,CAMPO LARGO,PR,1
2024-02,CAPIVARI DE BAIXO,SC,1
2024-02,CARAGUATATUBA,SP,1
2024-02,CARAPICUIBA,SP,1
2024-02,CARUARU,PE,1
2024-02,CHAPECO,SC,1
2024-02,CHUI,RS,1
2024-02,CIANORTE,PR,1
2024-02,CIDADE GAUCHA,PR,1
2024-02,COLINAS DO TOCANTINS,TO,1
2024-02,COSMOPOLIS,SP,1
